ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Fecha en que empieza el precio rebajado,Fecha en que termina el precio de oferta,Estado del impuesto,Clase de impuesto,¿En stock?,Stock,Cantidad de bajo stock,¿Permitir reservas de productos agotados?,Vendido Individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir reseñas de clientes?,Notas de la compra,Precio de oferta,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
6327,simple,205000122,AGENDA MINI SPIDERMAN OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,1,6,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-spiderman-otero-0205000122-1.jpg,,,,,,,,,0
6329,simple,205000123,AGENDA MINI VAMPIRINA OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,1,28,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-vampirina-otero-0205000123-1.jpg,,,,,,,,,0
6331,simple,205000125,AGENDA MINI ZOMBIE OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-zombie-otero-0205000125-1.jpg,,,,,,,,,0
6333,simple,802000001,ALFAJOR BALCARCITO X24G,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"41,38","Golosinas > Chocolates\, Obleas y Cubanitos",,,https://chocolatemisionero.com/wp-content/uploads/2022/04/alfajor-balcarcito-0802000001-1.jpg,,,,,,,,,0
6335,simple,802000002,ALFAJOR BALCARCITO 24X24G,1,0,visible,,<div><div>DISPLAY</div></div>,,,taxable,,0,,,0,0,,,,,1,,,"859,87","Golosinas > Chocolates\, Obleas y Cubanitos",,,https://chocolatemisionero.com/wp-content/uploads/2022/04/alfajor-balcarcito-0802000002-1.jpg,,,,,,,,,0
6337,simple,802000003,ALFAJOR LA RECOVA 6X60G,1,0,visible,,<div><div>DISPLAY</div></div>,,,taxable,,0,,,0,0,,,,,1,,,"571,51","Golosinas > Chocolates\, Obleas y Cubanitos",,,https://chocolatemisionero.com/wp-content/uploads/2022/04/alfajor-la-recova-0802000003-1.jpg,,,,,,,,,0
6339,simple,802000004,ALFAJOR MINITORTA BROWN AGUILA,1,0,visible,,<div><div>X73G</div></div>,,,taxable,,1,48,,0,0,,,,,1,,,"592,52","Golosinas > Chocolates\, Obleas y Cubanitos",,,https://chocolatemisionero.com/wp-content/uploads/2022/04/alfajor-minitorta-aguila-0802000004-1.jpg,,,,,,,,,0
6341,simple,802000005,ALFAJOR MINITORTA COCO AGUILA,1,0,visible,,<div><div>X73G</div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"592,52","Golosinas > Chocolates\, Obleas y Cubanitos",,,https://chocolatemisionero.com/wp-content/uploads/2022/04/alfajor-minitorta-aguila-0802000005-1.jpg,,,,,,,,,0
6343,simple,802000006,ALFAJOR MINITORTA TRAD AGUILA,1,0,visible,,<div><div>X72G</div></div>,,,taxable,,1,42,,0,0,,,,,1,,,"592,52","Golosinas > Chocolates\, Obleas y Cubanitos",,,https://chocolatemisionero.com/wp-content/uploads/2022/04/alfajor-minitorta-aguila-0802000006-1.jpg,,,,,,,,,0
6345,simple,802000007,ALFAJOR BCO GUAYMALLEN X38G,1,0,visible,,<div><div></div></div>,,,taxable,,1,200,,0,0,,,,,1,,,"275,37","Golosinas > Chocolates\, Obleas y Cubanitos",,,https://chocolatemisionero.com/wp-content/uploads/2022/04/alfajor-simple-guaymayen-0802000007-1.jpg,,,,,,,,,0
6349,simple,205000128,ANOTADOR DOKI OTERO X10,1,0,visible,,<div><div>MINI</div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/anotador-doki-otero-0205000128-1.jpg,,,,,,,,,0
6351,simple,205000129,ANOTADOR DRA JUGUETE OTERO X10,1,0,visible,,<div><div>MINI</div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/anotador-dra-juguete-otero-0205000129-1.jpg,,,,,,,,,0
6353,simple,205000130,ANOTADOR DRAGON BALL OTERO X10,1,0,visible,,<div><div>MINI</div></div>,,,taxable,,1,1,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/anotador-dragon-ball-otero-0205000130-1.jpg,,,,,,,,,0
6355,simple,205000133,ANOTADOR PEPPA PIG OTERO X10,1,0,visible,,<div><div>MINI</div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/anotador-peppa-pig-otero-0205000133-1.jpg,,,,,,,,,0
6357,simple,205000134,ANOTADOR PJ MASKS OTERO X10,1,0,visible,,<div><div>MINI</div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/anotador-pj-masks-otero-0205000134-1.jpg,,,,,,,,,0
6359,simple,205000135,ANOTADOR PLIM PLIM OTERO X10,1,0,visible,,<div><div>MINI</div></div>,,,taxable,,1,23,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/anotador-plim-plim-otero-0205000135-1.jpg,,,,,,,,,0
6361,simple,205000136,ANOTADOR SAPO PEPE OTERO X10,1,0,visible,,<div><div>MINI</div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/anotador-sapo-pepe-otero-0205000136-1.jpg,,,,,,,,,0
6363,simple,205000138,ANOTADOR SPIDERMAN OTERO X10,1,0,visible,,<div><div>MINI</div></div>,,,taxable,,1,5,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/anotador-spiderman-otero-0205000138-1.jpg,,,,,,,,,0
6365,simple,205000139,ANOTADOR VAMPIRINA OTERO X10,1,0,visible,,<div><div>MINI</div></div>,,,taxable,,1,24,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/anotador-vampirina-otero-0205000139-1.jpg,,,,,,,,,0
6367,simple,205000141,ANOTADOR ZOMBIE OTERO X10,1,0,visible,,<div><div>MINI</div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/anotador-zombie-otero-0205000141-1.jpg,,,,,,,,,0
6369,simple,205000142,ANTIFAZ AMONG US OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-among-us-otero-0205000142-1.jpg,,,,,,,,,0
6371,simple,205000144,ANTIFAZ AVENGERS OTERO X7,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1801,36",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-avengers-otero-0205000144-1.jpg,,,,,,,,,0
6373,simple,205000159,ANTIFAZ CARS 2 OTERO X8,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1342,43",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-cars-ii-otero-0205000159-1.jpg,,,,,,,,,0
6375,simple,205000160,ANTIFAZ CARS OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-cars-otero-0205000160-1.jpg,,,,,,,,,0
6377,simple,205000166,ANTIFAZ DOKI OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-doki-otero-0205000166-1.jpg,,,,,,,,,0
6379,simple,205000168,ANTIFAZ DRAGON BALL OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1597,79",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-dragon-ball-otero-0205000168-1.jpg,,,,,,,,,0
6381,simple,202000065,ANTIFAZ FROZEN OTERO X10,1,0,visible,,<div><div></div></div>,,,taxable,,1,37,,0,0,,,,,1,,,"2342,74",Cotillón > Carioca,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/antifaz-frozen-otero-0202000065-1.jpg,,,,,,,,,0
